2026-02-18 22:04:00,907 | __main__ | INFO | Experiment starting: beta=0, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:13,860 | __main__ | INFO |    beta=0, alpha=5.5, ell=550, d=100, rho=0.5, run: 7/10, run_mse: 0.31951021358765597, e_icl_trace: 1.5551387844488949
2026-02-18 22:04:13,860 | __main__ | INFO | Experiment starting: beta=0, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:13,917 | __main__ | INFO |    beta=0, alpha=5.5, ell=550, d=100, rho=0.5, run: 8/10, run_mse: 0.307884662591658, e_icl_trace: 1.5442569250141802
2026-02-18 22:04:13,917 | __main__ | INFO | Experiment starting: beta=0, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:13,975 | __main__ | INFO |    beta=0, alpha=5.5, ell=550, d=100, rho=0.5, run: 9/10, run_mse: 0.3388250157122005, e_icl_trace: 1.5747766044242768
2026-02-18 22:04:13,975 | __main__ | INFO | End experiment with alpha: 5.5, beta: 0 | mse_runs: [0.3283841149758965, 0.3228152939586338, 0.32826385458110013, 0.32746930995248547, 0.33013716538461885, 0.3129958216380817, 0.3362732248900943, 0.31951021358765597, 0.307884662591658, 0.3388250157122005], mean_mse: 0.32525586772724246, std_mse: 0.009187495223075182
2026-02-18 22:04:13,983 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,040 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 0/10, run_mse: 0.5149320552311989, e_icl_trace: 1.5794780099659897
2026-02-18 22:04:14,040 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,098 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 1/10, run_mse: 0.4866913952721306, e_icl_trace: 1.6157230465638917
2026-02-18 22:04:14,098 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,156 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 2/10, run_mse: 0.5281871338219633, e_icl_trace: 1.6174886246263618
2026-02-18 22:04:14,156 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,213 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 3/10, run_mse: 0.5077215918569915, e_icl_trace: 1.5983125963013645
2026-02-18 22:04:14,213 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,270 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 4/10, run_mse: 0.5015927674227989, e_icl_trace: 1.5859337757859684
2026-02-18 22:04:14,271 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,328 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 5/10, run_mse: 0.5263822833418721, e_icl_trace: 1.5901922944275135
2026-02-18 22:04:14,328 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,385 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 6/10, run_mse: 0.4823400197080867, e_icl_trace: 1.5887898013908224
2026-02-18 22:04:14,385 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,443 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 7/10, run_mse: 0.5118315065144832, e_icl_trace: 1.5805040060893731
2026-02-18 22:04:14,443 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,500 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 8/10, run_mse: 0.49601961100430375, e_icl_trace: 1.59882758733165
2026-02-18 22:04:14,500 | __main__ | INFO | Experiment starting: beta=0, alpha=9.62, ell=961, d=100, rho=0.5
2026-02-18 22:04:14,557 | __main__ | INFO |    beta=0, alpha=9.62, ell=961, d=100, rho=0.5, run: 9/10, run_mse: 0.5403338841866647, e_icl_trace: 1.5933356079308947
2026-02-18 22:04:14,558 | __main__ | INFO | End experiment with alpha: 9.62, beta: 0 | mse_runs: [0.5149320552311989, 0.4866913952721306, 0.5281871338219633, 0.5077215918569915, 0.5015927674227989, 0.5263822833418721, 0.4823400197080867, 0.5118315065144832, 0.49601961100430375, 0.5403338841866647], mean_mse: 0.5096032248360494, std_mse: 0.017677925210452805
2026-02-18 22:04:14,564 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,622 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 0/10, run_mse: 0.4851543205918536, e_icl_trace: 1.6481266853810075
2026-02-18 22:04:14,622 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,680 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 1/10, run_mse: 0.4848731888460033, e_icl_trace: 1.6866128645012282
2026-02-18 22:04:14,680 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,737 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 2/10, run_mse: 0.48416867938686753, e_icl_trace: 1.727082816619251
2026-02-18 22:04:14,737 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,795 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 3/10, run_mse: 0.4848293117857716, e_icl_trace: 1.659676300293146
2026-02-18 22:04:14,795 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,853 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 4/10, run_mse: 0.4990488323601629, e_icl_trace: 1.6886180687498757
2026-02-18 22:04:14,853 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,910 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 5/10, run_mse: 0.47151236995178664, e_icl_trace: 1.673609776091664
2026-02-18 22:04:14,910 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:14,968 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 6/10, run_mse: 0.4954448869917745, e_icl_trace: 1.6481702663054092
2026-02-18 22:04:14,968 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:15,026 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 7/10, run_mse: 0.5139594841132119, e_icl_trace: 1.6523072484945187
2026-02-18 22:04:15,026 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:15,083 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 8/10, run_mse: 0.50973200905128, e_icl_trace: 1.6870128786959904
2026-02-18 22:04:15,083 | __main__ | INFO | Experiment starting: beta=0, alpha=22.7, ell=2270, d=100, rho=0.5
2026-02-18 22:04:15,141 | __main__ | INFO |    beta=0, alpha=22.7, ell=2270, d=100, rho=0.5, run: 9/10, run_mse: 0.5264177898808416, e_icl_trace: 1.6680760107317525
2026-02-18 22:04:15,141 | __main__ | INFO | End experiment with alpha: 22.7, beta: 0 | mse_runs: [0.4851543205918536, 0.4848731888460033, 0.48416867938686753, 0.4848293117857716, 0.4990488323601629, 0.47151236995178664, 0.4954448869917745, 0.5139594841132119, 0.50973200905128, 0.5264177898808416], mean_mse: 0.4955140872959555, std_mse: 0.015966961631363467
2026-02-18 22:04:15,146 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,207 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 0/10, run_mse: 0.47861818501447473, e_icl_trace: 1.9055722091392833
2026-02-18 22:04:15,208 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,267 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 1/10, run_mse: 0.4869915952030122, e_icl_trace: 1.8705927515258112
2026-02-18 22:04:15,267 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,326 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 2/10, run_mse: 0.47695466394165, e_icl_trace: 1.9254530149496372
2026-02-18 22:04:15,326 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,385 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 3/10, run_mse: 0.46465908762476477, e_icl_trace: 1.8552600470176928
2026-02-18 22:04:15,385 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,444 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 4/10, run_mse: 0.4733063569941409, e_icl_trace: 1.831631892337675
2026-02-18 22:04:15,444 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,503 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 5/10, run_mse: 0.5451601836266461, e_icl_trace: 1.9222157132411115
2026-02-18 22:04:15,503 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,562 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 6/10, run_mse: 0.4410425840375226, e_icl_trace: 1.8717162855380804
2026-02-18 22:04:15,563 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,622 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 7/10, run_mse: 0.46572064381997635, e_icl_trace: 1.8583391018589936
2026-02-18 22:04:15,622 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,681 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 8/10, run_mse: 0.47117558756506667, e_icl_trace: 1.7903865265527779
2026-02-18 22:04:15,681 | __main__ | INFO | Experiment starting: beta=0, alpha=100, ell=10000, d=100, rho=0.5
2026-02-18 22:04:15,740 | __main__ | INFO |    beta=0, alpha=100, ell=10000, d=100, rho=0.5, run: 9/10, run_mse: 0.4984213509043986, e_icl_trace: 1.8042380199606296
2026-02-18 22:04:15,740 | __main__ | INFO | End experiment with alpha: 100, beta: 0 | mse_runs: [0.47861818501447473, 0.4869915952030122, 0.47695466394165, 0.46465908762476477, 0.4733063569941409, 0.5451601836266461, 0.4410425840375226, 0.46572064381997635, 0.47117558756506667, 0.4984213509043986], mean_mse: 0.48020502387316527, std_mse: 0.025931525629562645
2026-02-18 22:04:15,746 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:15,826 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 0/10, run_mse: 0.7258550607577356, e_icl_trace: 2.240378147496223
2026-02-18 22:04:15,826 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:15,906 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 1/10, run_mse: 0.769579356248566, e_icl_trace: 1.9058081250406598
2026-02-18 22:04:15,906 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:15,985 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 2/10, run_mse: 0.7525501874350715, e_icl_trace: 2.010248809696293
2026-02-18 22:04:15,985 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,064 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 3/10, run_mse: 0.7933040349421607, e_icl_trace: 1.842185282293884
2026-02-18 22:04:16,064 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,143 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 4/10, run_mse: 0.7358137015485928, e_icl_trace: 1.9182817246868857
2026-02-18 22:04:16,143 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,223 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 5/10, run_mse: 0.7715821823447945, e_icl_trace: 1.9509826658703784
2026-02-18 22:04:16,223 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,302 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 6/10, run_mse: 0.7678262279545814, e_icl_trace: 2.0901428494956824
2026-02-18 22:04:16,302 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,381 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 7/10, run_mse: 0.789499648547831, e_icl_trace: 1.9667374568500167
2026-02-18 22:04:16,381 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,460 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 8/10, run_mse: 0.7744571121104201, e_icl_trace: 2.0293013649694815
2026-02-18 22:04:16,460 | __main__ | INFO | Experiment starting: beta=0, alpha=1000, ell=100000, d=100, rho=0.5
2026-02-18 22:04:16,539 | __main__ | INFO |    beta=0, alpha=1000, ell=100000, d=100, rho=0.5, run: 9/10, run_mse: 0.7810256011469774, e_icl_trace: 1.980034163628389
2026-02-18 22:04:16,540 | __main__ | INFO | End experiment with alpha: 1000, beta: 0 | mse_runs: [0.7258550607577356, 0.769579356248566, 0.7525501874350715, 0.7933040349421607, 0.7358137015485928, 0.7715821823447945, 0.7678262279545814, 0.789499648547831, 0.7744571121104201, 0.7810256011469774], mean_mse: 0.7661493113036731, std_mse: 0.02084669321700095
2026-02-18 22:04:16,545 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,603 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 0/10, run_mse: 0.44843015377948275, e_icl_trace: 1.5288223164951402
2026-02-18 22:04:16,603 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,660 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 1/10, run_mse: 0.4620119650768838, e_icl_trace: 1.544946236312832
2026-02-18 22:04:16,660 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,717 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 2/10, run_mse: 0.4926913265954022, e_icl_trace: 1.5421430955896136
2026-02-18 22:04:16,717 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,774 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 3/10, run_mse: 0.4559277149127342, e_icl_trace: 1.5367321453929932
2026-02-18 22:04:16,775 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,832 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 4/10, run_mse: 0.4804936364101823, e_icl_trace: 1.5320304028136869
2026-02-18 22:04:16,832 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,889 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 5/10, run_mse: 0.4613970382535728, e_icl_trace: 1.5503738780297893
2026-02-18 22:04:16,889 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:16,946 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 6/10, run_mse: 0.458128817310031, e_icl_trace: 1.5309973137413007
2026-02-18 22:04:16,946 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:17,003 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 7/10, run_mse: 0.48298960152366416, e_icl_trace: 1.5356288009615617
2026-02-18 22:04:17,004 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:17,061 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 8/10, run_mse: 0.49369807955731354, e_icl_trace: 1.5454730921197293
2026-02-18 22:04:17,061 | __main__ | INFO | Experiment starting: beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5
2026-02-18 22:04:17,118 | __main__ | INFO |    beta=0.1, alpha=2.35, ell=235, d=100, rho=0.5, run: 9/10, run_mse: 0.479130392483613, e_icl_trace: 1.5349798653447428
2026-02-18 22:04:17,118 | __main__ | INFO | End experiment with alpha: 2.35, beta: 0.1 | mse_runs: [0.44843015377948275, 0.4620119650768838, 0.4926913265954022, 0.4559277149127342, 0.4804936364101823, 0.4613970382535728, 0.458128817310031, 0.48298960152366416, 0.49369807955731354, 0.479130392483613], mean_mse: 0.47148987259028796, std_mse: 0.015357540162814591
2026-02-18 22:04:17,123 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,181 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 0/10, run_mse: 0.3307888927954574, e_icl_trace: 1.545912878869395
2026-02-18 22:04:17,181 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,238 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 1/10, run_mse: 0.3250194573061425, e_icl_trace: 1.5587527945351929
2026-02-18 22:04:17,238 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,295 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 2/10, run_mse: 0.33190721332690026, e_icl_trace: 1.5748134770788982
2026-02-18 22:04:17,295 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,353 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 3/10, run_mse: 0.3248256925422634, e_icl_trace: 1.5511448578020737
2026-02-18 22:04:17,353 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,410 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 4/10, run_mse: 0.32957439541149197, e_icl_trace: 1.5703508434041724
2026-02-18 22:04:17,410 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,467 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 5/10, run_mse: 0.3124853190819693, e_icl_trace: 1.5559365016251676
2026-02-18 22:04:17,467 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,524 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 6/10, run_mse: 0.3351493358537844, e_icl_trace: 1.5603021867827633
2026-02-18 22:04:17,525 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,582 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 7/10, run_mse: 0.32149673331392464, e_icl_trace: 1.5546818703843834
2026-02-18 22:04:17,582 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,639 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 8/10, run_mse: 0.3073732708800765, e_icl_trace: 1.5439285875229127
2026-02-18 22:04:17,639 | __main__ | INFO | Experiment starting: beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5
2026-02-18 22:04:17,696 | __main__ | INFO |    beta=0.1, alpha=5.5, ell=550, d=100, rho=0.5, run: 9/10, run_mse: 0.3387251600468653, e_icl_trace: 1.5742197891920002
